date,open,high,low,close,volume
2021-04-17,79.5205,79.3656,79.0386,79.125,392172
2021-04-18,81.4728,81.0752,80.7952,80.8485,315546
2021-04-19,78.9556,81.0167,78.708,79.6027,797483
2021-04-20,81.5398,81.3816,80.5561,81.2179,668678
2021-04-21,82.2269,82.2564,81.3493,82.2265,823478
2021-04-22,79.9131,81.9741,78.3761,80.0521,964800
2021-04-23,80.5065,81.2793,79.9852,81.1316,499598
2021-04-24,80.3543,82.4698,80.3921,80.6541,570408
2021-04-25,80.1276,80.3592,79.6496,80.2785,218221
2021-04-26,77.6452,78.7056,77.8451,78.0277,81674
2021-04-27,77.1187,78.3754,76.0489,77.4252,710922
2021-04-28,78.3322,78.9746,78.5325,78.5477,723794
2021-04-29,78.2359,79.1672,78.0002,78.2568,459320
2021-04-30,78.0027,78.6439,77.4812,78.3344,625540
2021-05-01,76.2764,77.0141,75.6215,76.2201,473436
2021-05-02,74.6699,74.8551,74.072,74.8137,713711
2021-05-03,73.2713,73.9459,73.4907,73.5762,259421
2021-05-04,73.9212,73.7396,72.7881,73.4438,665693
2021-05-05,74.4067,74.8903,74.0732,74.2818,989765
2021-05-06,73.9837,74.4393,73.7397,73.7885,197494
2021-05-07,72.0933,72.4931,71.7708,72.1065,94972
2021-05-08,71.5439,71.9793,71.209,71.7274,404951
2021-05-09,72.65,73.2869,73.0139,73.2283,587716
2021-05-10,76.565,77.8566,76.2466,76.6671,400226
2021-05-11,77.4806,77.8,77.215,77.2651,176329
2021-05-12,75.8202,76.1215,75.5034,75.8052,264926
2021-05-13,78.1367,78.5509,77.0409,78.1224,481102
2021-05-14,79.0671,79.5998,78.5045,79.1795,651318
2021-05-15,77.0731,77.9725,76.1639,76.9234,864539
2021-05-16,79.8842,81.2836,79.1607,79.62,994293
2021-05-17,79.3751,79.867,78.6677,79.0174,335640
2021-05-18,78.4296,79.5681,77.3754,78.4007,255200
2021-05-19,77.4654,78.3878,77.6612,77.8269,978343
2021-05-20,75.7762,76.3359,74.8365,75.9387,577820
2021-05-21,78.3041,78.6111,77.8948,78.3984,837433
2021-05-22,77.1609,78.9451,77.2079,77.79,430016
2021-05-23,77.6817,77.7775,77.2099,77.4024,162630
2021-05-24,77.3471,78.1436,74.72,76.8205,503514
2021-05-25,74.8432,75.6534,73.8482,75.1941,439620
2021-05-26,73.2806,73.0321,71.7028,72.684,563986
2021-05-27,70.2285,70.9242,69.6515,70.0606,697982
2021-05-28,69.1101,69.6238,66.941,68.8389,711380
2021-05-29,67.2269,68.0957,66.1248,66.7085,112090
2021-05-30,67.7259,67.7881,66.9357,67.7534,609717
2021-05-31,67.6627,67.8358,66.867,67.3955,713565
2021-06-01,66.1281,66.4784,65.9843,66.0671,110627
2021-06-02,65.5576,66.6504,64.1854,65.2415,766618
2021-06-03,66.0241,66.4052,65.5304,65.9619,507384
2021-06-04,65.2686,65.8656,65.497,65.6231,71437
2021-06-05,65.3083,66.0151,63.9443,64.8907,680445
2021-06-06,66.4891,67.4821,65.7313,66.7227,542058
2021-06-07,66.78,67.4433,65.5167,67.0907,244118
2021-06-08,68.115,68.5701,67.2736,67.6589,415798
2021-06-09,69.9674,69.7021,69.2244,69.5271,408723
2021-06-10,71.0487,70.5212,70.3127,70.5075,835674
2021-06-11,70.9558,71.2469,70.8033,71.1207,342819
2021-06-12,70.9931,71.6884,70.9611,71.3566,671153
2021-06-13,70.9256,71.4641,70.5443,70.8166,370082
2021-06-14,71.4229,72.7642,71.5024,71.9412,312893
2021-06-15,73.3629,74.1256,73.3446,73.6446,251161
2021-06-16,72.9222,73.7717,73.0282,73.3333,439555
2021-06-17,71.9733,72.3152,71.0467,71.7806,564483
2021-06-18,71.0718,72.0313,70.1677,71.072,514426
2021-06-19,70.446,71.301,70.3204,70.8584,908565
2021-06-20,71.2329,70.8172,69.8909,70.7412,589861
2021-06-21,68.786,69.142,68.8287,69.1144,881690
2021-06-22,68.0976,68.4838,67.224,68.3409,232241
2021-06-23,68.0135,68.5886,67.6603,68.0619,480536
2021-06-24,65.9675,66.4109,65.1675,65.9558,601534
2021-06-25,67.4121,68.4711,67.4144,67.702,863570
2021-06-26,67.8921,68.9509,67.3621,67.8064,446807
2021-06-27,69.5933,70.6765,69.8821,69.887,34796
2021-06-28,68.3373,68.8721,68.3739,68.6746,124088
2021-06-29,68.4182,69.3434,68.5024,68.8436,368663
2021-06-30,70.2873,70.813,69.2032,70.0758,823974
2021-07-01,70.4594,70.8015,69.7313,70.3402,295739
2021-07-02,69.6116,69.8916,69.0752,69.6498,601556
2021-07-03,69.3104,70.7203,68.3163,69.358,100850
2021-07-04,70.9685,71.7918,70.6926,70.9032,291794
2021-07-05,71.2059,71.6835,71.047,71.4077,746951
2021-07-06,70.6501,71.426,70.552,70.9449,150077
2021-07-07,70.1634,70.2253,69.3079,69.9665,665406
2021-07-08,70.9761,71.801,69.6756,70.6391,729449
2021-07-09,71.8078,72.175,71.297,71.9063,3593
2021-07-10,74.3787,74.8829,72.1859,73.833,666678
2021-07-11,73.3046,73.7203,72.2958,73.1294,229411
2021-07-12,75.8731,76.1437,75.1925,75.862,298368
2021-07-13,74.6585,75.6699,74.0436,74.8327,361437
2021-07-14,77.0169,77.6674,75.8298,76.8634,878345
2021-07-15,75.7882,76.2069,75.5944,76.1084,1708
2021-07-16,77.7165,77.7817,76.0365,77.7396,925998
2021-07-17,77.0846,77.5789,76.6478,77.2114,687385
2021-07-18,76.3331,77.0554,76.2418,76.8105,55302
2021-07-19,75.519,76.1742,75.609,75.7819,688326
2021-07-20,76.511,76.5464,76.2912,76.3613,623518
2021-07-21,76.7478,77.8584,75.5322,76.7133,857800
2021-07-22,78.5424,80.0416,78.6548,78.9648,241068
2021-07-23,77.2973,77.934,76.5619,77.0967,924783
2021-07-24,75.9248,77.3616,76.039,76.6445,673741
2021-07-25,77.4976,77.5263,77.408,77.5072,682595
2021-07-26,78.892,78.884,77.9604,78.2595,965578
2021-07-27,76.1413,76.8784,76.0595,76.2665,106345
2021-07-28,76.4197,77.0775,76.6847,76.7742,451246
2021-07-29,76.6084,76.8359,76.3962,76.4503,581278
2021-07-30,75.3808,75.2209,74.1287,74.5149,29127
2021-07-31,76.2274,76.7009,75.5017,75.7936,535273
2021-08-01,75.8407,77.0774,75.5603,76.3717,833336
2021-08-02,78.4112,78.3687,77.4142,78.1122,623780
2021-08-03,81.1592,81.8638,80.3644,81.1301,332845
2021-08-04,83.1788,84.5649,82.6217,83.3444,717116
2021-08-05,84.2218,85.0757,83.9079,84.2348,616895
2021-08-06,85.4866,85.7235,85.1568,85.4492,828630
2021-08-07,83.6394,84.754,84.0046,84.3396,445150
2021-08-08,84.0071,84.4727,83.006,84.1396,291946
2021-08-09,84.1944,84.9133,82.7249,84.7409,163924
2021-08-10,82.5328,83.3094,82.0739,83.1218,715138
2021-08-11,82.6335,82.7986,80.362,82.2437,251229
2021-08-12,83.0896,83.0326,82.0722,82.9073,639407
2021-08-13,85.0369,85.6869,84.9695,85.2589,14280
2021-08-14,85.4732,85.8464,83.4991,84.5769,549410
2021-08-15,81.9076,81.6789,81.4696,81.5152,787197
2021-08-16,81.3146,82.4091,80.7123,81.7744,31782
2021-08-17,80.8582,81.6429,80.2805,80.9054,605663
2021-08-18,79.5967,80.2753,79.3376,79.6058,902104
2021-08-19,78.4162,78.5396,78.2223,78.234,602790
2021-08-20,77.8592,78.2297,77.8839,77.8871,901400
2021-08-21,78.7269,79.1056,77.8979,78.6587,158375
2021-08-22,80.5709,82.254,78.9971,80.4112,749705
2021-08-23,80.696,81.1571,79.9576,80.321,756276
2021-08-24,78.9744,80.3991,78.7019,79.061,707033
2021-08-25,78.8219,80.1748,79.1294,79.8845,421400
2021-08-26,82.3023,81.9142,81.2142,81.5315,344199
2021-08-27,83.35,83.5711,82.628,83.0969,823615
2021-08-28,82.4615,83.422,81.2638,82.3377,518326
2021-08-29,84.711,85.2643,85.1259,85.2438,835638
2021-08-30,85.4246,85.3547,84.7338,85.2583,364251
2021-08-31,83.5842,84.5304,82.808,83.5615,796794
2021-09-01,81.6115,83.1295,81.7465,81.8011,556550
2021-09-02,83.2543,83.617,81.3512,83.5248,150289
2021-09-03,82.935,83.7149,81.7919,83.3571,546007
2021-09-04,80.5636,81.2792,79.1021,80.3914,609982
2021-09-05,80.9681,81.3582,80.9767,81.1128,596403
2021-09-06,83.6151,83.8303,82.89,83.3617,893247
2021-09-07,81.5505,83.5437,81.7804,82.1887,334507
2021-09-08,80.982,81.2311,80.6469,81.0581,808557
2021-09-09,80.6444,80.495,79.7976,80.2583,427259
2021-09-10,80.9288,81.8986,81.2576,81.3714,486854
2021-09-11,81.8195,81.7112,80.6234,81.3021,867529
2021-09-12,81.4677,81.7448,80.345,80.6917,156528
2021-09-13,82.1169,82.0654,81.1258,81.7307,711078
2021-09-14,81.7137,82.2564,79.912,80.8293,897114
2021-09-15,78.7492,78.6978,78.3123,78.3131,843946
2021-09-16,78.7965,78.9226,77.2707,78.5379,234086
2021-09-17,80.9739,81.6639,79.7755,80.5651,677001
2021-09-18,82.3628,82.9953,82.1608,82.4435,68603
2021-09-19,83.0513,84.3569,83.0885,83.2216,889432
2021-09-20,84.0711,84.6092,83.0475,83.9474,177149
2021-09-21,85.0662,85.979,85.4004,85.5607,402320
2021-09-22,85.4081,85.6197,85.0203,85.1408,294448
2021-09-23,83.8597,84.4021,83.3634,84.2431,679720
2021-09-24,83.7209,84.5962,83.4852,83.7674,294366
2021-09-25,81.9145,83.0667,81.5698,82.49,262250
2021-09-26,79.3339,81.5609,79.8248,80.4998,820898
2021-09-27,79.7285,80.9805,79.9448,80.0891,594128
2021-09-28,78.8356,78.5362,78.2307,78.5245,230659
2021-09-29,82.1269,81.6725,81.1147,81.4006,495596
2021-09-30,78.7204,78.97,76.5963,78.723,105998
2021-10-01,78.6002,79.3316,77.3839,78.7466,773863
2021-10-02,84.6712,84.8423,83.5641,83.8742,837124
2021-10-03,80.9232,82.1578,80.4372,80.9364,249041
2021-10-04,77.7071,79.3114,77.9681,78.5302,30576
2021-10-05,78.0284,78.814,77.7236,78.1176,995436
2021-10-06,79.5891,82.1039,79.2194,79.904,325065
2021-10-07,80.3006,80.3117,79.0928,80.1127,21896
2021-10-08,79.9299,80.0672,79.5952,80.0623,137828
2021-10-09,78.7742,79.9502,79.0138,79.5318,63448
2021-10-10,81.3118,81.811,80.4392,81.662,888599
2021-10-11,80.4247,80.2749,79.0255,80.1493,695303
2021-10-12,79.7773,79.7971,79.4354,79.5731,166154
2021-10-13,79.0404,80.2382,78.8044,79.3926,333695
2021-10-14,80.4636,83.2436,80.6911,81.3405,826220
2021-10-15,79.5068,80.7903,79.5579,79.8647,770649
2021-10-16,78.5979,79.9437,79.3019,79.5591,995782
2021-10-17,76.3376,77.4928,76.7009,76.8307,191926
2021-10-18,74.0641,75.1189,73.6043,74.1171,594022
2021-10-19,75.6476,76.053,75.3666,75.515,364656
2021-10-20,76.3295,76.4894,76.1906,76.4382,744404
2021-10-21,75.3135,76.331,75.2062,75.2646,220869
2021-10-22,75.4536,75.5559,75.2587,75.2738,2343
2021-10-23,76.9528,77.0866,76.4351,76.8407,435130
2021-10-24,75.3151,75.3967,75.0307,75.3648,503780
2021-10-25,75.5802,76.8181,75.8229,75.851,474209
2021-10-26,78.8594,79.2073,78.3374,78.529,998890
2021-10-27,79.529,80.1275,79.322,79.6818,79645
2021-10-28,76.7804,76.9731,75.6405,76.4968,644453
2021-10-29,78.6377,79.16,77.3619,78.3989,637818
2021-10-30,79.2749,79.4109,78.6838,79.1155,200212
2021-10-31,77.2305,77.9793,76.5864,77.4481,693687
2021-11-01,77.386,77.7894,76.2743,77.2317,881651
2021-11-02,76.7287,76.7393,76.3962,76.7247,864918
2021-11-03,75.7311,76.5208,75.5953,75.649,180130
2021-11-04,73.0472,74.5485,72.6605,73.0173,824002
2021-11-05,71.5509,72.1827,71.5175,71.6837,571557
2021-11-06,70.8024,71.0902,70.3147,70.6485,47784
2021-11-07,70.7996,71.3099,70.4408,70.5238,65633
2021-11-08,72.1146,72.7118,70.9344,71.8101,848438
2021-11-09,67.9909,68.6892,67.49,68.2224,882639
2021-11-10,66.8723,67.5122,65.9844,66.9817,982846
2021-11-11,64.3294,64.5193,64.0521,64.31,947630
2021-11-12,64.3562,64.6608,63.823,64.5246,600245
2021-11-13,64.1138,64.5428,62.9655,63.746,182276
2021-11-14,64.6937,64.6114,64.3886,64.4887,45748
2021-11-15,61.5893,62.0191,59.2432,61.1743,658694
2021-11-16,62.6268,62.8429,61.7479,62.1731,847561
2021-11-17,63.4836,63.571,62.865,63.3145,290617
2021-11-18,60.6136,60.7439,59.6393,60.5771,617118
2021-11-19,59.4308,59.4322,59.056,59.3447,617493
2021-11-20,56.8224,57.4723,56.5267,56.7434,818411
2021-11-21,57.4459,57.7844,56.9898,57.5045,431849
2021-11-22,57.2197,58.195,56.7777,57.3617,181564
2021-11-23,56.9879,57.5809,56.5824,57.2658,41666
2021-11-24,55.3525,56.1282,55.3702,55.4345,499302
2021-11-25,57.6246,58.1429,56.5044,57.5573,318776
2021-11-26,56.4061,57.7539,56.1991,56.7414,912107
2021-11-27,56.3895,57.3559,56.841,56.8796,337454
2021-11-28,56.5967,57.3266,56.5183,56.7417,222659
2021-11-29,57.7832,58.0548,57.0563,57.7492,393073
2021-11-30,58.5699,58.9916,58.0853,58.358,532413
2021-12-01,56.662,57.2813,55.9909,56.7179,183176
2021-12-02,57.2978,58.5018,57.2575,57.4839,479621
2021-12-03,58.7979,58.7044,58.3552,58.5316,487768
2021-12-04,56.9483,56.9246,56.7976,56.8986,391559
2021-12-05,55.606,55.7261,55.0711,55.6835,579115
2021-12-06,55.0171,55.5677,54.5754,55.3,723312
2021-12-07,55.6931,55.5965,54.4897,55.526,818711
2021-12-08,57.3641,57.9601,57.1892,57.7111,283154
2021-12-09,56.3604,57.476,55.9382,56.9194,716338
2021-12-10,59.1621,59.5575,58.9996,59.4843,9874
2021-12-11,59.5927,60.5653,58.8742,59.7582,744826
2021-12-12,59.1773,59.4699,58.5962,58.986,265239
2021-12-13,59.1373,59.6829,58.3703,59.1908,613879
2021-12-14,59.847,60.775,59.7341,60.342,393408
2021-12-15,59.3034,59.1633,58.6835,58.8657,506139
2021-12-16,61.7193,62.9219,61.4125,62.1972,274832
2021-12-17,60.3609,61.7604,60.2933,60.5202,543421
2021-12-18,60.2644,62.076,60.4052,60.7787,630180
2021-12-19,59.9646,60.2102,59.8254,59.9122,522533
2021-12-20,61.0018,60.8615,60.328,60.854,38034
2021-12-21,57.2934,58.4638,57.3222,57.5348,749021
2021-12-22,57.173,58.491,57.5133,57.787,705505
2021-12-23,57.5474,57.5558,56.7772,57.1806,586365
2021-12-24,57.564,57.6403,57.0959,57.4041,848609
2021-12-25,54.9017,55.536,53.9788,55.095,687224
2021-12-26,55.7421,56.2608,55.9643,55.9817,827372
2021-12-27,56.6489,57.1687,56.2666,56.8113,124502
2021-12-28,54.2906,54.8213,53.4838,54.6196,75675
2021-12-29,54.2004,53.9835,53.3273,53.9219,556575
2021-12-30,53.7038,53.991,53.6416,53.8198,211026
2021-12-31,51.6283,53.3904,50.9088,52.1056,151181
2022-01-01,51.153,52.1915,51.3379,51.4455,662685
2022-01-02,52.45,52.3857,51.8111,52.3476,220553
2022-01-03,52.095,52.7152,52.3424,52.3976,801660
2022-01-04,52.618,52.7771,51.9968,52.5055,450865
2022-01-05,53.5706,53.6424,53.1817,53.5287,392225
2022-01-06,55.3839,56.0893,55.6969,55.7264,19786
2022-01-07,55.4645,55.7336,55.035,55.0413,362076
2022-01-08,54.8473,55.0884,54.3834,54.8522,69458
2022-01-09,55.7037,55.6884,55.0462,55.2725,626339
2022-01-10,53.991,54.2119,54.0125,54.1248,946169
2022-01-11,52.851,52.414,51.7787,52.3602,852452
2022-01-12,51.6138,51.9622,51.7104,51.7496,770735
2022-01-13,53.2762,53.0707,52.3873,52.9845,831605
2022-01-14,55.4814,55.4029,55.1157,55.1405,51947
2022-01-15,55.1872,54.9552,54.0477,54.8595,51578
2022-01-16,54.6797,54.9708,53.945,54.4454,498440
2022-01-17,54.1972,54.5825,54.2022,54.2313,442315
2022-01-18,53.7622,54.0697,53.3096,53.4008,144826
2022-01-19,51.4225,51.9858,50.7369,51.4484,297439
2022-01-20,51.9868,51.9841,51.7131,51.8228,276769
2022-01-21,53.4248,54.4596,52.8693,53.2121,169163
2022-01-22,55.0507,54.596,54.1072,54.4398,347663
2022-01-23,54.5321,54.549,54.2388,54.4622,603042
2022-01-24,54.3408,54.4357,53.6194,54.1669,759711
2022-01-25,53.5514,54.9357,53.4192,53.7854,311401
2022-01-26,53.2555,53.9318,53.337,53.7602,894647
2022-01-27,53.683,54.2074,52.9451,53.2801,100613
2022-01-28,54.6423,55.5572,54.3356,54.6333,679636
2022-01-29,55.2799,55.5886,54.4226,55.1333,922148
2022-01-30,55.1388,55.5542,54.877,55.0258,420692
2022-01-31,56.2487,55.9946,55.0694,55.8902,839754
2022-02-01,54.0033,54.4091,53.7354,53.8788,762697
2022-02-02,56.5872,56.8261,56.0261,56.3411,620446
2022-02-03,55.0549,54.9893,54.2133,54.912,818012
2022-02-04,54.2711,54.853,54.3317,54.7502,936081
2022-02-05,56.6502,57.3904,56.0199,56.4608,49205
2022-02-06,58.0512,58.3338,56.8413,58.0059,551311
2022-02-07,57.8601,58.9373,56.7049,58.1791,703382
2022-02-08,58.7972,59.6895,58.8666,59.1773,454873
2022-02-09,59.0773,59.0911,58.2147,58.7138,404572
2022-02-10,59.7816,60.9446,59.397,60.0411,13210
2022-02-11,59.1393,59.8861,58.9352,59.6131,912648
2022-02-12,60.8815,61.5082,60.4026,60.636,292668
2022-02-13,61.2211,61.6016,61.0778,61.4658,247415
2022-02-14,62.596,62.9784,62.4145,62.6556,523669
2022-02-15,62.0766,62.171,61.1658,62.0692,108629
2022-02-16,61.625,61.8956,60.6994,61.8005,831244
2022-02-17,60.7985,60.9708,60.2169,60.4593,217899
2022-02-18,60.1862,60.2611,59.1141,59.7169,857255
2022-02-19,59.7922,60.5964,59.1712,59.946,497116
2022-02-20,59.7552,60.2705,59.457,59.7155,691917
2022-02-21,59.2361,60.4535,59.1699,59.9145,307166
2022-02-22,59.211,58.9907,57.8383,58.8227,517342
2022-02-23,59.8874,60.7644,59.9772,60.0279,641524
2022-02-24,60.0692,60.5254,59.9859,60.2373,865607
2022-02-25,60.8164,61.5641,60.131,60.6199,972638
2022-02-26,59.8636,60.0847,58.5296,59.4255,480605
2022-02-27,58.0905,59.0498,57.3853,57.836,557127
2022-02-28,57.8717,58.4448,57.0165,57.7149,970273
2022-03-01,55.5052,55.2448,54.8594,55.1798,766979
2022-03-02,55.0753,55.6289,54.9763,55.3913,338477
2022-03-03,54.2385,54.3299,53.1174,54.3161,800407
2022-03-04,54.5229,54.8809,54.0838,54.3336,844890
2022-03-05,54.6591,55.5169,54.8116,55.0944,314433
2022-03-06,56.2918,56.4586,55.5148,55.8717,581472
2022-03-07,55.2147,55.6505,55.05,55.3761,363066
2022-03-08,55.1675,56.0458,55.5298,55.9041,187450
2022-03-09,54.3354,54.2353,54.0969,54.2148,370348
2022-03-10,52.7641,53.1777,52.1316,52.9108,707995
2022-03-11,53.3886,53.9038,52.6594,52.8889,848568
2022-03-12,53.457,53.4173,53.2678,53.397,60354
2022-03-13,54.1438,54.8104,53.7205,53.9559,263732
2022-03-14,54.017,54.3501,54.1174,54.1958,568460
2022-03-15,56.5235,56.3919,55.2798,56.1841,776414
2022-03-16,55.2338,55.6032,55.1219,55.4534,536740
2022-03-17,56.2869,56.8631,55.6919,55.8855,972489
2022-03-18,54.6373,55.4308,54.8453,55.0438,579944
2022-03-19,57.3377,57.1008,56.4575,56.7901,903241
2022-03-20,58.0395,59.0789,57.5067,58.2798,680091
2022-03-21,57.059,57.8113,57.2204,57.2479,761127
2022-03-22,58.5889,58.3012,57.8048,58.1931,197059
2022-03-23,60.1321,60.3019,59.9465,60.0732,293670
2022-03-24,59.3725,59.5968,59.0931,59.4875,347620
2022-03-25,56.9782,57.097,55.5515,56.8161,626874
2022-03-26,59.0917,59.8151,58.7284,59.3821,515379
2022-03-27,59.9689,60.4935,58.921,59.7618,551916
2022-03-28,60.0585,60.286,59.2644,59.9109,437135
2022-03-29,59.2487,58.9143,58.0424,58.7546,696556
2022-03-30,58.6929,58.6954,58.0243,58.2159,557268
2022-03-31,56.3532,56.8787,56.753,56.7641,121294
2022-04-01,55.9528,56.7043,55.5322,56.1715,652303
2022-04-02,56.0084,56.3498,55.775,56.1896,835883
2022-04-03,57.1908,57.4407,56.7972,57.2492,956604
2022-04-04,55.3046,55.4346,54.6771,55.3342,511451
2022-04-05,57.9883,57.9997,57.4196,57.6643,995272
2022-04-06,59.8946,61.1747,60.154,60.2626,658386
2022-04-07,61.3243,62.3061,61.7542,61.9372,445815
2022-04-08,61.812,62.7391,61.7674,62.3757,778388
2022-04-09,62.4745,63.5589,61.7012,62.6664,162223
2022-04-10,64.7028,64.8258,64.4279,64.6731,187638
2022-04-11,65.0283,65.935,64.7173,65.1345,272212
2022-04-12,64.1161,64.3426,63.4982,63.9585,409422
2022-04-13,62.8949,63.9287,62.6821,63.2355,793682
2022-04-14,62.9894,63.4249,62.8876,63.232,528262
2022-04-15,65.1413,65.7172,64.9225,65.0102,803448
2022-04-16,66.094,66.4567,66.0959,66.1684,164917
2022-04-17,65.8479,65.5518,64.5715,65.4778,573233
2022-04-18,65.6162,65.8532,64.5651,64.9686,834635
2022-04-19,66.2348,66.9574,66.1523,66.2479,918259
2022-04-20,65.6323,65.7325,64.7345,65.6183,564244
2022-04-21,65.6164,65.1786,64.8319,65.0979,762200
2022-04-22,64.0554,64.9135,63.8923,64.3616,169772
2022-04-23,65.2512,65.9159,65.0851,65.0907,704571
2022-04-24,65.2689,67.1097,64.9739,65.8835,576512
2022-04-25,64.4104,64.4899,64.2336,64.2942,103972
2022-04-26,64.7616,65.6617,64.2714,64.853,704904
2022-04-27,64.0545,64.7726,63.5144,64.527,334222
2022-04-28,62.986,63.4468,62.8712,63.3966,160797
2022-04-29,62.6073,62.5436,62.0394,62.3061,6066
2022-04-30,61.0444,62.4668,61.2649,61.4719,291119
2022-05-01,61.2029,62.1136,61.6979,61.8333,486331
2022-05-02,59.8727,60.2089,59.5746,59.861,677909
2022-05-03,57.9678,58.7843,57.8902,58.0915,565781
2022-05-04,58.3867,59.6263,58.0622,58.7248,936440
2022-05-05,60.2124,60.2186,59.3561,60.135,425814
2022-05-06,60.2947,60.6549,59.7855,60.2412,938412
2022-05-07,61.3344,61.6303,61.532,61.6248,235153
2022-05-08,62.7894,63.4507,62.7109,62.9212,526465
2022-05-09,61.6712,61.7179,60.7682,61.6774,890173
2022-05-10,64.6815,65.5976,64.7428,65.1837,148189
2022-05-11,64.2721,64.556,63.525,64.4218,154300
2022-05-12,64.4727,65.0337,64.0121,64.2975,512329
2022-05-13,64.8957,64.9208,64.3234,64.4194,544042
2022-05-14,65.5228,65.7941,64.7468,65.4546,49693
2022-05-15,67.8557,67.5627,65.9106,67.3211,665343
2022-05-16,68.9937,69.7071,68.4935,68.5653,183294
2022-05-17,67.2448,68.0847,66.3914,67.6232,82618
2022-05-18,66.1153,66.4027,65.6677,66.3353,371040
2022-05-19,66.1711,67.4052,66.4745,66.8443,7918
2022-05-20,66.2379,66.1278,65.9897,66.1236,675734
2022-05-21,66.3593,66.3547,65.4928,65.9852,857639
2022-05-22,66.2051,67.0253,66.2994,66.6986,505906
2022-05-23,65.7618,66.6914,65.217,66.0191,431859
2022-05-24,66.3275,66.4429,66.0627,66.4152,661120
2022-05-25,63.8457,63.7989,63.4606,63.6925,968255
2022-05-26,64.8351,66.5643,64.4,65.08,20524
2022-05-27,65.8937,67.3652,65.922,66.622,228114
2022-05-28,62.6295,63.3901,62.5136,62.7716,871699
2022-05-29,61.927,62.3741,61.2683,62.1906,654484
2022-05-30,61.3959,62.0823,61.5835,61.6747,476497
2022-05-31,61.4123,61.4312,61.0638,61.2993,18367
2022-06-01,62.0173,63.2006,61.3792,62.0262,157826
2022-06-02,61.1833,61.6605,60.7468,61.4242,921390
2022-06-03,61.9765,62.452,61.2142,61.7381,137659
2022-06-04,63.0177,63.4652,61.5273,63.0121,712521
2022-06-05,62.1861,62.7272,61.9917,62.1187,556552
2022-06-06,59.5914,60.1411,58.522,59.5343,368544
2022-06-07,57.4573,58.4088,57.8385,57.9033,103463
2022-06-08,56.4985,57.3199,56.9976,57.1223,88889
2022-06-09,56.7445,57.7788,56.337,56.6449,744596
2022-06-10,56.5968,56.7128,55.966,56.6452,394247
2022-06-11,55.9252,56.3848,55.471,55.6835,163297
2022-06-12,54.7194,54.7065,54.3354,54.3833,593099
2022-06-13,53.4025,54.1345,53.4304,53.8115,434301
2022-06-14,52.834,52.7467,52.2399,52.531,508259
2022-06-15,52.8554,52.9642,52.0561,52.5149,772523
2022-06-16,54.0269,54.7152,53.609,53.8944,822149
2022-06-17,53.9645,54.0026,53.5793,53.6996,355877
2022-06-18,54.0913,54.8822,54.1017,54.1725,409004
2022-06-19,54.3693,54.2993,54.0312,54.2869,971836
2022-06-20,54.1753,54.0531,53.8741,53.9167,639613
2022-06-21,54.9275,55.0917,54.2097,54.9645,547313
2022-06-22,54.4965,55.6927,53.455,54.3311,184785
2022-06-23,53.9725,54.0431,53.3642,53.5984,843960
2022-06-24,52.5983,52.947,52.7734,52.9073,733377
